video_id,duration,fps,total_frames,width,height,url,annotation_record_id,num_segments
Pu92wJ-7UTQ,62.044,14.985014985014985,928,320,180,https://www.youtube.com/watch?v=Pu92wJ-7UTQ,4556,2
rosZj4ZcPBA,74.513,15.0,1116,320,240,https://www.youtube.com/watch?v=rosZj4ZcPBA,4563,1
RfXFS9fy-mI,50.016,25.0,1250,320,240,https://www.youtube.com/watch?v=RfXFS9fy-mI,4574,1
d0woFZ26Cx0,30.094,30.0320341697811,900,640,480,https://www.youtube.com/watch?v=d0woFZ26Cx0,4588,5
lTFCUuLtUJs,216.039,29.97002997002997,6472,540,360,https://www.youtube.com/watch?v=lTFCUuLtUJs,4604,1
6NQl2Vcf0P0,15.326,29.83335240963408,446,1920,1080,https://www.youtube.com/watch?v=6NQl2Vcf0P0,4608,1
dla6qDuAXTw,49.97,29.97002997002997,1495,640,480,https://www.youtube.com/watch?v=dla6qDuAXTw,4611,1
b_v5uGSheEw,34.505,25.0,860,480,360,https://www.youtube.com/watch?v=b_v5uGSheEw,4613,2
Ck5i8CVEkJI,131.658,29.97757762322806,3944,854,480,https://www.youtube.com/watch?v=Ck5i8CVEkJI,4616,1
6k5m4u5AchQ,157.664,25.0,3940,1920,1080,https://www.youtube.com/watch?v=6k5m4u5AchQ,4619,1
AIZWoAbhUTY,155.226,30.0,4652,1280,720,https://www.youtube.com/watch?v=AIZWoAbhUTY,4626,1
Oya9LWABkf4,100.404,29.97002997002997,3006,1920,1080,https://www.youtube.com/watch?v=Oya9LWABkf4,4627,1
4Mo-IYfNKBo,37.57,50.0,1876,1280,720,https://www.youtube.com/watch?v=4Mo-IYfNKBo,4628,1
hLnVjkmioH8,98.314,14.249962057820824,1399,720,480,https://www.youtube.com/watch?v=hLnVjkmioH8,4634,1
o00AfbAIOlA,101.797,29.97002997002997,3049,1280,720,https://www.youtube.com/watch?v=o00AfbAIOlA,4639,1
3ekMufBfUdw,127.199,23.976000925058305,3048,1920,1080,https://www.youtube.com/watch?v=3ekMufBfUdw,4640,2
q8TBL7DBgXY,144.568,29.97002997002997,4331,1920,1080,https://www.youtube.com/watch?v=q8TBL7DBgXY,4655,1
e51NGAPMp1s,105.907,29.97002997002997,3170,640,480,https://www.youtube.com/watch?v=e51NGAPMp1s,4656,3
i-G50GikqTg,129.754,30.0,3890,426,240,https://www.youtube.com/watch?v=i-G50GikqTg,4660,1
mTmcz5NWNQA,184.599,29.97539535438277,5531,1280,720,https://www.youtube.com/watch?v=mTmcz5NWNQA,4665,2
8iQ_ZjJGQkE,60.047,29.97002997002997,1798,1280,720,https://www.youtube.com/watch?v=8iQ_ZjJGQkE,4670,1
NpfdyZntPbg,222.61,29.97002997002997,6669,854,470,https://www.youtube.com/watch?v=NpfdyZntPbg,4680,1
0RUs80IYF38,29.629,24.0,709,640,360,https://www.youtube.com/watch?v=0RUs80IYF38,4681,2
15vwVfNA99o,175.752,24.0,4216,400,224,https://www.youtube.com/watch?v=15vwVfNA99o,4683,1
rBaR5xF8orE,128.175,29.97002997002997,3839,1920,1080,https://www.youtube.com/watch?v=rBaR5xF8orE,4687,1
RlC3n0VSGOU,217.897,30.0,6535,1280,720,https://www.youtube.com/watch?v=RlC3n0VSGOU,4695,2
cqVvHj1oC-8,224.77,29.970132246046195,6733,854,480,https://www.youtube.com/watch?v=cqVvHj1oC-8,4699,1
P-YyUw0iuBQ,126.642,29.97002997002997,3791,720,480,https://www.youtube.com/watch?v=P-YyUw0iuBQ,4714,4
KfX3APC8lp4,15.813,30.03308729956732,472,1920,1080,https://www.youtube.com/watch?v=KfX3APC8lp4,4718,1
bjYah4IvnII,62.81,29.97002997002997,1880,1920,1080,https://www.youtube.com/watch?v=bjYah4IvnII,4724,2
jwlYaPt2DIs,79.157,10.0,790,320,240,https://www.youtube.com/watch?v=jwlYaPt2DIs,4729,1
r1x3hjFWGYM,174.336,30.0,5227,582,360,https://www.youtube.com/watch?v=r1x3hjFWGYM,4730,1
_K3Cpdks6NQ,60.744,23.992340040073344,1455,1920,1080,https://www.youtube.com/watch?v=_K3Cpdks6NQ,4732,1
M1dEZrQWeRY,90.814,29.97002997002997,2720,1920,1080,https://www.youtube.com/watch?v=M1dEZrQWeRY,4736,2
Cq7Myyfbtn0,117.401,15.0,1760,320,240,https://www.youtube.com/watch?v=Cq7Myyfbtn0,4743,1
1ZuUq5rVwPs,126.48,30.00007915588168,3790,640,360,https://www.youtube.com/watch?v=1ZuUq5rVwPs,4752,1
lzcVvTHZlQo,61.231,25.0,1531,320,240,https://www.youtube.com/watch?v=lzcVvTHZlQo,4755,4
82s4QeuHioo,182.022,29.97002997002997,5453,720,480,https://www.youtube.com/watch?v=82s4QeuHioo,4763,1
fqOp0uhdEyM,90.187,25.0,2252,640,480,https://www.youtube.com/watch?v=fqOp0uhdEyM,4770,3
89S-sQUWIcg,66.084,29.97002997002997,1979,720,480,https://www.youtube.com/watch?v=89S-sQUWIcg,4776,1
F53s94562zc,10.496,29.38900953488744,306,400,230,https://www.youtube.com/watch?v=F53s94562zc,4777,1
BLSycXOF3Ro,184.228,59.94005813191977,11039,1920,1080,https://www.youtube.com/watch?v=BLSycXOF3Ro,4780,1
otWcr0Rxy5g,202.618,25.0,5064,640,480,https://www.youtube.com/watch?v=otWcr0Rxy5g,4801,1
k8C1Jb_xvh0,129.684,50.0,6481,1920,1080,https://www.youtube.com/watch?v=k8C1Jb_xvh0,4802,1
b0bM4vKxoXQ,129.846,24.0,3114,1280,720,https://www.youtube.com/watch?v=b0bM4vKxoXQ,4812,1
KYN1NR7l2zQ,110.133,23.976024581103488,2639,1920,1080,https://www.youtube.com/watch?v=KYN1NR7l2zQ,4816,3
9-U2WOLIqB8,87.075,29.97002997002997,2608,1280,720,https://www.youtube.com/watch?v=9-U2WOLIqB8,4820,1
9J72KkOrAq4,7.059,30.0,210,1280,720,https://www.youtube.com/watch?v=9J72KkOrAq4,4823,1
5iIlhXLDsf8,122.439,14.985014985014985,1833,320,240,https://www.youtube.com/watch?v=5iIlhXLDsf8,4826,1
E-XerA_sOjw,54.567,30.0,1633,640,480,https://www.youtube.com/watch?v=E-XerA_sOjw,4827,1
I41kmlYZmt4,168.229,25.0,4201,1920,1080,https://www.youtube.com/watch?v=I41kmlYZmt4,4828,2
OmlzSz6AKfI,67.803,30.0,2031,640,480,https://www.youtube.com/watch?v=OmlzSz6AKfI,4834,1
IkXuooaGnCc,188.686,29.97002997002997,5653,1280,720,https://www.youtube.com/watch?v=IkXuooaGnCc,4836,1
IQvSj-3BGPo,204.034,29.97002997002997,6113,854,474,https://www.youtube.com/watch?v=IQvSj-3BGPo,4837,1
p31a9wkiSHA,206.217,24.0,4948,1280,720,https://www.youtube.com/watch?v=p31a9wkiSHA,4850,3
ITyNMYw_pxc,65.62,30.0,1966,320,240,https://www.youtube.com/watch?v=ITyNMYw_pxc,4859,1
pajUG7Y6Gtk,61.092,29.97002997002997,1827,1920,1080,https://www.youtube.com/watch?v=pajUG7Y6Gtk,4872,1
HCraAphAW1A,28.561,30.0,853,640,480,https://www.youtube.com/watch?v=HCraAphAW1A,4874,1
0_9_HIvxNMw,198.415,29.97002997002997,5944,1280,720,https://www.youtube.com/watch?v=0_9_HIvxNMw,4880,1
-2DajzzRwn0,191.147,30.0,5733,1920,1080,https://www.youtube.com/watch?v=-2DajzzRwn0,4906,1
H0gSWEElh6A,145.752,25.0,3639,640,480,https://www.youtube.com/watch?v=H0gSWEElh6A,4907,1
aEG-_-m49mY,220.637,29.97002997002997,6609,320,240,https://www.youtube.com/watch?v=aEG-_-m49mY,4909,1
huFuRGoZt9I,23.36,10.0,232,192,144,https://www.youtube.com/watch?v=huFuRGoZt9I,4911,1
8OA30kYcAUQ,168.368,29.97002997002997,5044,1920,1080,https://www.youtube.com/watch?v=8OA30kYcAUQ,4928,2
qbUQVhjQJ48,16.905,29.97002997002997,502,360,480,https://www.youtube.com/watch?v=qbUQVhjQJ48,4930,1
lMbDEY-CVwE,176.263,25.00553470972576,4405,640,480,https://www.youtube.com/watch?v=lMbDEY-CVwE,4934,1
FXb8rBMvol4,139.947,23.9759720668842,3353,1280,720,https://www.youtube.com/watch?v=FXb8rBMvol4,4935,8
hhHiBeL08-M,39.73,30.0,1190,1920,1080,https://www.youtube.com/watch?v=hhHiBeL08-M,4943,1
1WSFrupQzQI,62.462,29.98572871734843,1870,1280,720,https://www.youtube.com/watch?v=1WSFrupQzQI,4946,1
llcbN-s26vs,30.651,29.97002997002997,917,640,480,https://www.youtube.com/watch?v=llcbN-s26vs,4955,1
P-ENnGQ_FuU,74.165,29.97002997002997,2221,1440,1080,https://www.youtube.com/watch?v=P-ENnGQ_FuU,4962,1
PVAV7PdHhgE,143.824,29.97002997002997,4310,202,360,https://www.youtube.com/watch?v=PVAV7PdHhgE,4974,1
J4FBxa5FWSo,12.98,29.970418807410866,385,640,480,https://www.youtube.com/watch?v=J4FBxa5FWSo,4980,2
abjQ1EyqJuw,37.779,29.97002997002997,1132,1920,1080,https://www.youtube.com/watch?v=abjQ1EyqJuw,4986,1
G3TPqsLNlrw,138.925,24.0,3333,1920,1080,https://www.youtube.com/watch?v=G3TPqsLNlrw,4992,3
rMdojBVP-aM,29.351,29.97002997002997,877,202,360,https://www.youtube.com/watch?v=rMdojBVP-aM,5001,1
kZXVFSjRt5g,141.782,25.006881656679443,3543,1920,1080,https://www.youtube.com/watch?v=kZXVFSjRt5g,5002,1
boQbuyDjWnc,207.261,30.0,6218,320,240,https://www.youtube.com/watch?v=boQbuyDjWnc,5040,1
Ib3XqmBqy10,201.875,25.0,5043,854,478,https://www.youtube.com/watch?v=Ib3XqmBqy10,5051,8
H_Spgfds1iY,119.049,29.97002997002997,3566,640,480,https://www.youtube.com/watch?v=H_Spgfds1iY,5061,1
NRdxsuSCJyM,62.114,29.97002997002997,1860,640,480,https://www.youtube.com/watch?v=NRdxsuSCJyM,5076,1
HCub1SN4X20,232.107,30.0,6961,320,240,https://www.youtube.com/watch?v=HCub1SN4X20,5083,1
HCZpS7mhvrE,220.219,25.0,5503,1280,720,https://www.youtube.com/watch?v=HCZpS7mhvrE,5088,3
BHQasKzBDQU,94.715,30.010253591399668,2839,640,360,https://www.youtube.com/watch?v=BHQasKzBDQU,5097,1
89rUyq2rCJ8,41.448,24.0,992,1280,720,https://www.youtube.com/watch?v=89rUyq2rCJ8,5099,1
iC1C5wfb0iU,25.101,25.0,624,800,480,https://www.youtube.com/watch?v=iC1C5wfb0iU,5100,1
0lzqfDIWXtw,84.312,29.981714122871598,2525,1280,720,https://www.youtube.com/watch?v=0lzqfDIWXtw,5101,2
fgP3D3Gqn6U,105.535,29.97002997002997,3161,640,360,https://www.youtube.com/watch?v=fgP3D3Gqn6U,5113,3
ll4HKY9ZBOA,125.458,30.0,3761,640,480,https://www.youtube.com/watch?v=ll4HKY9ZBOA,5116,2
LIaNG_UliKk,206.728,29.97002997002997,6191,1920,1080,https://www.youtube.com/watch?v=LIaNG_UliKk,5119,1
GHcNgllmcpM,168.438,30.0,5049,640,480,https://www.youtube.com/watch?v=GHcNgllmcpM,5121,2
Cdiv-IzHcjQ,151.905,29.97641416204393,4550,960,720,https://www.youtube.com/watch?v=Cdiv-IzHcjQ,5132,2
-ew9R4QppTk,184.506,29.97010585024713,5524,1920,1080,https://www.youtube.com/watch?v=-ew9R4QppTk,5134,2
Gr5jGxLEp70,96.363,23.9760066871149,2309,320,240,https://www.youtube.com/watch?v=Gr5jGxLEp70,5136,2
r-GVVgxtoMk,34.761,29.97002997002997,1040,1920,1080,https://www.youtube.com/watch?v=r-GVVgxtoMk,5139,1
rP2MviNn52g,49.064,30.0,1458,1920,1080,https://www.youtube.com/watch?v=rP2MviNn52g,5150,1
fxEcsM0EaA4,20.295,30.0,606,320,240,https://www.youtube.com/watch?v=fxEcsM0EaA4,5153,1
5sdUW55eS4M,95.481,29.97002997002997,2860,640,480,https://www.youtube.com/watch?v=5sdUW55eS4M,5160,1
ig8RaXkocJ0,215.9,30.0,6474,720,480,https://www.youtube.com/watch?v=ig8RaXkocJ0,5164,1
coK0QVLhuj0,92.648,23.975983696331088,2220,1920,1080,https://www.youtube.com/watch?v=coK0QVLhuj0,5171,4
Irmh66trRY4,238.469,29.97002997002997,7144,1280,720,https://www.youtube.com/watch?v=Irmh66trRY4,5190,1
c1eUdyyT4zg,32.253,25.030316221510525,805,1280,720,https://www.youtube.com/watch?v=c1eUdyyT4zg,5202,1
kHTcsP6nQdY,52.129,30.0,1562,1280,720,https://www.youtube.com/watch?v=kHTcsP6nQdY,5206,1
jrXoqceGS-k,202.966,23.976004278612606,4864,1280,720,https://www.youtube.com/watch?v=jrXoqceGS-k,5228,1
J959vSGFedM,28.259,29.055352200062917,819,640,480,https://www.youtube.com/watch?v=J959vSGFedM,5236,1
_8-4M5XVuwI,25.635,30.0,766,1280,720,https://www.youtube.com/watch?v=_8-4M5XVuwI,5241,1
fOGXvBAmTsY,199.924,29.97002997002997,5991,1920,1080,https://www.youtube.com/watch?v=fOGXvBAmTsY,5248,3
4rvACiBclFI,227.927,29.916666666666668,6819,416,320,https://www.youtube.com/watch?v=4rvACiBclFI,5260,4
DZVJtWJrWTU,209.607,27.0000563595728,5653,640,360,https://www.youtube.com/watch?v=DZVJtWJrWTU,5264,2
o8n1YnT8ZZ8,203.848,25.0,5094,1280,720,https://www.youtube.com/watch?v=o8n1YnT8ZZ8,5267,1
lsgB3WU-1r0,204.592,23.980876587539083,4904,1920,1080,https://www.youtube.com/watch?v=lsgB3WU-1r0,5271,1
nnWON1EzK0o,20.155,30.0,600,640,480,https://www.youtube.com/watch?v=nnWON1EzK0o,5272,1
6pY2zz2_CCU,76.417,25.0,1908,640,480,https://www.youtube.com/watch?v=6pY2zz2_CCU,5301,1
D7ZeRbotot0,17.067,30.05834855896741,510,640,480,https://www.youtube.com/watch?v=D7ZeRbotot0,5302,1
bX8QXK9mjKA,64.088,29.97002997002997,1919,1280,720,https://www.youtube.com/watch?v=bX8QXK9mjKA,5303,1
9bFevj6bomQ,58.213,29.97002997002997,1743,322,240,https://www.youtube.com/watch?v=9bFevj6bomQ,5304,1
7UrJuhFvlQ4,90.952,29.97002997002997,2726,426,240,https://www.youtube.com/watch?v=7UrJuhFvlQ4,5305,1
iKH8FgONbVw,25.588,30.0,768,272,480,https://www.youtube.com/watch?v=iKH8FgONbVw,5306,1
Ocd1VWIIeVs,64.668,30.0,1938,1280,720,https://www.youtube.com/watch?v=Ocd1VWIIeVs,5312,1
Fi0PQwhsGs4,45.07,29.97002997002997,1347,640,360,https://www.youtube.com/watch?v=Fi0PQwhsGs4,5315,1
4o7Abew2ExY,107.695,29.97918370381384,3226,1920,1080,https://www.youtube.com/watch?v=4o7Abew2ExY,5321,1
l3k_7ydV74A,8.963,29.97002997002997,267,960,720,https://www.youtube.com/watch?v=l3k_7ydV74A,5324,1
BFICeyu5oMM,103.19,15.0,1547,320,240,https://www.youtube.com/watch?v=BFICeyu5oMM,5343,1
RhsCYNiAaV8,206.518,25.0,5163,1280,720,https://www.youtube.com/watch?v=RhsCYNiAaV8,5352,1
MWdPh6J-YXM,171.503,29.97002997002997,5138,1920,1080,https://www.youtube.com/watch?v=MWdPh6J-YXM,5374,1
jwYgWG2fqOA,169.297,25.0,4230,854,480,https://www.youtube.com/watch?v=jwYgWG2fqOA,5375,1
gF0ymMmpS_M,137.741,24.0,3302,1280,720,https://www.youtube.com/watch?v=gF0ymMmpS_M,5387,1
lxNV7FI-LQQ,146.263,25.0,3654,640,480,https://www.youtube.com/watch?v=lxNV7FI-LQQ,5396,1
dkG9YRNJllQ,34.018,30.0,1018,360,480,https://www.youtube.com/watch?v=dkG9YRNJllQ,5399,1
iCkDtX_mTII,33.995,29.97002997002997,1017,1920,1080,https://www.youtube.com/watch?v=iCkDtX_mTII,5402,1
iDz8nKDpumY,112.176,30.00017846626095,3362,1280,720,https://www.youtube.com/watch?v=iDz8nKDpumY,5409,1
dPdeb0SgIw8,192.122,29.97002997002997,5756,1920,1080,https://www.youtube.com/watch?v=dPdeb0SgIw8,5410,1
4CRacVTadPQ,101.866,25.0,2545,1280,720,https://www.youtube.com/watch?v=4CRacVTadPQ,5436,1
NnLjEbG31ZE,46.51,29.97002997002997,1392,1280,720,https://www.youtube.com/watch?v=NnLjEbG31ZE,5439,1
7bUu05RIksU,199.228,25.004896520206305,4979,640,480,https://www.youtube.com/watch?v=7bUu05RIksU,5446,2
CUJJViubZ9c,147.238,29.97002997002997,4408,1280,720,https://www.youtube.com/watch?v=CUJJViubZ9c,5448,1
QLsdBUBpz_8,29.188,30.0,872,1906,1080,https://www.youtube.com/watch?v=QLsdBUBpz_8,5451,1
L9dtiopWGe4,77.137,25.0,1926,640,360,https://www.youtube.com/watch?v=L9dtiopWGe4,5456,2
K0XdsHfUpco,148.283,30.0,4447,640,480,https://www.youtube.com/watch?v=K0XdsHfUpco,5461,3
__mIAEE03bE,207.331,59.940058333357904,12423,1920,1080,https://www.youtube.com/watch?v=__mIAEE03bE,5467,1
OeIQ0P0FCCg,227.486,29.97002997002997,6816,640,480,https://www.youtube.com/watch?v=OeIQ0P0FCCg,5468,1
5DBzvN5Qe_0,210.28,29.97002997002997,6299,854,480,https://www.youtube.com/watch?v=5DBzvN5Qe_0,5469,1
_yWADgOFxP0,238.377,25.0,5955,1920,1080,https://www.youtube.com/watch?v=_yWADgOFxP0,5473,1
H8MY7XGrN6Q,53.267,12.5,665,240,136,https://www.youtube.com/watch?v=H8MY7XGrN6Q,5476,1
DgVo1IAVrDM,149.165,30.0,4473,480,360,https://www.youtube.com/watch?v=DgVo1IAVrDM,5477,1
q3-S2tg4ULw,170.923,29.97002997002997,5121,640,360,https://www.youtube.com/watch?v=q3-S2tg4ULw,5478,2
-0i3BpAQAgE,64.831,29.49997870905442,1909,1080,1920,https://www.youtube.com/watch?v=-0i3BpAQAgE,5485,1
GTOP7XXi_vI,218.059,59.94005841254334,13067,1920,1080,https://www.youtube.com/watch?v=GTOP7XXi_vI,5494,1
6d7oOG3dS-Y,60.303,25.0,1505,1280,720,https://www.youtube.com/watch?v=6d7oOG3dS-Y,5500,1
o8wdvkauJQQ,45.813,29.97002997002997,1371,854,480,https://www.youtube.com/watch?v=o8wdvkauJQQ,5508,1
_Y4czVoIxvE,189.127,23.97599262472444,4533,1280,720,https://www.youtube.com/watch?v=_Y4czVoIxvE,5509,2
NQ51aXtD6Q0,96.99,29.97002997002997,2905,1280,720,https://www.youtube.com/watch?v=NQ51aXtD6Q0,5515,1
3VkqckKyshc,66.711,25.0,1664,1280,720,https://www.youtube.com/watch?v=3VkqckKyshc,5520,1
lXTcGMN9I8g,29.745,29.97002997002997,890,1920,1080,https://www.youtube.com/watch?v=lXTcGMN9I8g,5540,1
G0g7vEwI0z8,106.046,25.0,2648,852,480,https://www.youtube.com/watch?v=G0g7vEwI0z8,5550,1
__c8enCfzqw,172.803,23.976024747054804,4142,1280,720,https://www.youtube.com/watch?v=__c8enCfzqw,5551,1
1dM62Xpm9Ns,187.153,29.97002997002997,5607,426,240,https://www.youtube.com/watch?v=1dM62Xpm9Ns,5554,1
dgbGv3G4k5M,119.769,29.97117352978039,3587,1920,1080,https://www.youtube.com/watch?v=dgbGv3G4k5M,5559,1
RK8VF2pL72I,34.157,30.029060381013885,1023,272,480,https://www.youtube.com/watch?v=RK8VF2pL72I,5567,1
6I1aP4O04R8,235.427,30.0,7063,1280,720,https://www.youtube.com/watch?v=6I1aP4O04R8,5570,2
MERZe5qdfWc,128.082,29.97773350521505,3837,640,480,https://www.youtube.com/watch?v=MERZe5qdfWc,5577,6
htKhaMfxxrM,188.245,29.97002997002997,5639,1920,1080,https://www.youtube.com/watch?v=htKhaMfxxrM,5584,1
Ej_a4iCd45I,174.94,59.94005994005994,10482,1280,720,https://www.youtube.com/watch?v=Ej_a4iCd45I,5586,5
6cha8sVi65k,161.008,30.0,4828,640,480,https://www.youtube.com/watch?v=6cha8sVi65k,5596,1
DACWnbWrd18,74.142,29.93451403110021,2217,720,480,https://www.youtube.com/watch?v=DACWnbWrd18,5601,2
EuIBTFqVOt8,230.435,24.0,5529,1280,720,https://www.youtube.com/watch?v=EuIBTFqVOt8,5605,1
1aCwFDS0j2A,75.744,29.97002997002997,2267,424,240,https://www.youtube.com/watch?v=1aCwFDS0j2A,5611,1
5Jo_AWt9fB0,65.04,25.0,1623,1920,1080,https://www.youtube.com/watch?v=5Jo_AWt9fB0,5615,1
ru7UAr2488M,203.756,24.0,4888,1280,720,https://www.youtube.com/watch?v=ru7UAr2488M,5616,4
03KTIy44yTo,96.433,10.0,962,192,144,https://www.youtube.com/watch?v=03KTIy44yTo,5622,1
n0Az4cLruf4,148.515,29.97002997002997,4449,1280,720,https://www.youtube.com/watch?v=n0Az4cLruf4,5623,1
j_Xr8nLEjLQ,141.991,29.97002997002997,4254,1920,1080,https://www.youtube.com/watch?v=j_Xr8nLEjLQ,5627,2
cJiwi-wB1FY,79.529,30.012216470825305,2383,640,480,https://www.youtube.com/watch?v=cJiwi-wB1FY,5633,1
_jT57LdAHUs,208.167,30.0,6243,1280,720,https://www.youtube.com/watch?v=_jT57LdAHUs,5636,4
_JE5T2RKZvo,118.213,29.97002997002997,3540,1920,1080,https://www.youtube.com/watch?v=_JE5T2RKZvo,5649,1
OFn-c_XvIhU,89.722,29.97002997002997,2689,1920,1080,https://www.youtube.com/watch?v=OFn-c_XvIhU,5650,1
p9yq0kAqGU4,141.433,30.0,4241,640,480,https://www.youtube.com/watch?v=p9yq0kAqGU4,5651,1
Kb8SPjD121k,58.05,30.0,1724,1920,1080,https://www.youtube.com/watch?v=Kb8SPjD121k,5652,2
gHk4mjlJ5cg,210.883,29.97002997002997,6320,640,480,https://www.youtube.com/watch?v=gHk4mjlJ5cg,5657,2
mBsIWxXJPY0,209.375,25.0,5233,1280,720,https://www.youtube.com/watch?v=mBsIWxXJPY0,5659,2
l9LHfuoU8js,107.09,25.0,2677,600,480,https://www.youtube.com/watch?v=l9LHfuoU8js,5667,1
nd5l829R8mw,13.073,30.0462249614792,390,640,480,https://www.youtube.com/watch?v=nd5l829R8mw,5669,1
h49mHiWjXBA,218.732,25.0,5467,1920,1080,https://www.youtube.com/watch?v=h49mHiWjXBA,5695,5
JFA1iR09BUA,232.339,29.970077282414483,6961,640,480,https://www.youtube.com/watch?v=JFA1iR09BUA,5704,1
Cw5NDI8NnZU,67.013,25.0,1674,640,480,https://www.youtube.com/watch?v=Cw5NDI8NnZU,5705,2
dAjhBWalWRM,32.09,29.97002997002997,960,1920,1080,https://www.youtube.com/watch?v=dAjhBWalWRM,5709,1
Pd9qzQ2MOE8,123.856,29.978102248761687,3710,1920,1080,https://www.youtube.com/watch?v=Pd9qzQ2MOE8,5710,1
KgGQ6dHKl8U,24.242,29.970608933228466,724,1920,1080,https://www.youtube.com/watch?v=KgGQ6dHKl8U,5728,1
FSfxYKauc9w,117.981,30.0,3537,1280,720,https://www.youtube.com/watch?v=FSfxYKauc9w,5729,1
0Bd8Js6Pf6E,68.151,30.01426449611035,2041,640,480,https://www.youtube.com/watch?v=0Bd8Js6Pf6E,5735,1
gMV5Mso7758,177.146,23.976025104507983,4245,1920,1080,https://www.youtube.com/watch?v=gMV5Mso7758,5741,4
_n0cR3Oshxg,218.454,29.97002997002997,6543,1280,720,https://www.youtube.com/watch?v=_n0cR3Oshxg,5745,3
bdC2YPVHGZM,141.039,29.97002997002997,4225,1920,1080,https://www.youtube.com/watch?v=bdC2YPVHGZM,5760,1
pYb8jzB5vs0,194.653,29.97002997002997,5831,1280,720,https://www.youtube.com/watch?v=pYb8jzB5vs0,5773,5
MCnvxOLnbsg,53.613,23.976023976023978,1285,960,720,https://www.youtube.com/watch?v=MCnvxOLnbsg,5780,1
ekgfptN7tQk,159.591,23.97602522841996,3825,1280,720,https://www.youtube.com/watch?v=ekgfptN7tQk,5781,12
GVmGXTEm46s,77.462,30.0,2310,1920,1080,https://www.youtube.com/watch?v=GVmGXTEm46s,5798,1
0-kEI13BtcY,158.244,29.97002997002997,4740,1920,1080,https://www.youtube.com/watch?v=0-kEI13BtcY,5809,4
n5RVQbgz1Rs,214.414,29.97451955833901,6423,854,480,https://www.youtube.com/watch?v=n5RVQbgz1Rs,5815,1
674t-jyyKeg,17.532,29.916789757487777,523,1280,720,https://www.youtube.com/watch?v=674t-jyyKeg,5846,1
aEAmMKa8iuM,40.612,50.0,2028,1280,720,https://www.youtube.com/watch?v=aEAmMKa8iuM,5847,1
0-igBOtXYeE,154.344,29.97002997002997,4624,1280,720,https://www.youtube.com/watch?v=0-igBOtXYeE,5852,1
ktYgm8bRK-g,151.418,23.976023976023978,3628,1920,1080,https://www.youtube.com/watch?v=ktYgm8bRK-g,5856,1
E1-eVfnNfXI,49.691,30.0,1488,1920,1080,https://www.youtube.com/watch?v=E1-eVfnNfXI,5859,1
abWGVKYPffM,22.036,11.607095255866382,254,640,480,https://www.youtube.com/watch?v=abWGVKYPffM,5860,2
ol4ScGsyhbI,222.308,25.0,5555,1280,720,https://www.youtube.com/watch?v=ol4ScGsyhbI,5863,9
BD4i-g3U5Kw,181.604,29.97002997002997,5438,1280,720,https://www.youtube.com/watch?v=BD4i-g3U5Kw,5873,1
00Dk03Jr70M,152.347,25.0,3806,640,480,https://www.youtube.com/watch?v=00Dk03Jr70M,5874,1
gNFrILoB8LY,16.463,30.0,492,328,240,https://www.youtube.com/watch?v=gNFrILoB8LY,5904,2
Kwhp0DNop9I,195.466,29.97002997002997,5855,1280,720,https://www.youtube.com/watch?v=Kwhp0DNop9I,5908,3
iXaW8uyzBNs,191.844,30.0,5751,810,480,https://www.youtube.com/watch?v=iXaW8uyzBNs,5912,2
DDwBAbeGejE,143.43,29.97002997002997,4296,640,360,https://www.youtube.com/watch?v=DDwBAbeGejE,5914,4
2n6MvpNewpI,77.091,30.0,2310,272,480,https://www.youtube.com/watch?v=2n6MvpNewpI,5918,1
MNSDK-vCwTM,84.15,30.0,2523,320,240,https://www.youtube.com/watch?v=MNSDK-vCwTM,5919,1
GqCS5MNl6a4,194.793,15.0,2921,426,236,https://www.youtube.com/watch?v=GqCS5MNl6a4,5932,1
c3SJUucMqJQ,183.113,23.976025067483214,4389,1280,720,https://www.youtube.com/watch?v=c3SJUucMqJQ,5942,2
BNa85xIhNqA,109.041,29.97002997002997,3266,1280,720,https://www.youtube.com/watch?v=BNa85xIhNqA,5955,1
fevlUD03yCM,87.354,29.97002997002997,2613,640,360,https://www.youtube.com/watch?v=fevlUD03yCM,5957,2
9n_cwQLpo_c,61.626,25.0,1538,854,480,https://www.youtube.com/watch?v=9n_cwQLpo_c,5960,1
_4oBeoCuU7M,124.761,30.0,3727,720,1280,https://www.youtube.com/watch?v=_4oBeoCuU7M,5963,1
3NFWgG4_6NI,190.149,29.97002997002997,5697,1280,720,https://www.youtube.com/watch?v=3NFWgG4_6NI,5967,1
HVU5EmblAP8,174.359,14.985014985014985,2610,320,240,https://www.youtube.com/watch?v=HVU5EmblAP8,5974,1
7Sfl-Fmr_3E,71.216,25.013709031087863,1779,854,480,https://www.youtube.com/watch?v=7Sfl-Fmr_3E,5977,1
AY2usHrPYL0,226.488,29.97442500430667,6786,480,360,https://www.youtube.com/watch?v=AY2usHrPYL0,5988,1
gY-TqRhcWY8,34.087,30.0,1020,640,480,https://www.youtube.com/watch?v=gY-TqRhcWY8,5998,1
okC18bPTils,89.977,29.97002997002997,2697,1920,1080,https://www.youtube.com/watch?v=okC18bPTils,5999,3
deuSw3RnNLU,211.79,30.0,6351,640,480,https://www.youtube.com/watch?v=deuSw3RnNLU,6003,1
E3h0UHRsSQk,112.849,25.0,2819,1280,720,https://www.youtube.com/watch?v=E3h0UHRsSQk,6006,2
